RMS_mean,RMS_max,Variance_mean,Kurtosis_mean,PeakFreq_mean,PeakMag_mean,PeakMag_max,File,DegradationScore,HealthScore,Anomaly,AnomalyScore
0.0673298912822552,0.0815337173831323,0.0046641809691536,0.2524771855435349,1009.0,397.5545486857764,611.2468282504884,2004.03.10.21.02.46,0.10322648197062284,89.68,1,0.3806522818041895
0.0689752450038146,0.0824078358896508,0.0048917549555337,0.1874323039669073,1009.0,357.7775476946599,547.2599888754308,2004.03.10.21.12.46,0.09456605607010563,90.54,1,0.36082296794000845
0.0662770853953976,0.0812532457284399,0.0045205998499393,0.1894931830390508,1009.0,367.7983703029652,564.6317830624386,2004.03.10.21.22.46,0.09531423989538412,90.47,1,0.37836709585941847
0.0678089920855972,0.0818212550223809,0.0047310756500786,0.2811030595363103,1009.0,249.36997365070383,387.4277620751359,2004.03.10.21.32.46,0.08552796607030584,91.45,1,0.41435216463989744
0.0684472624526805,0.0822914160070022,0.0048173115160453,0.1783757028355562,816.75,373.307979066932,531.0685824376473,2004.03.10.21.42.46,0.09250386019696097,90.75,1,0.3994174894909162
0.0669574727939722,0.0816417975394267,0.0046106781141197,0.269037827766885,1009.0,303.27111505771,461.9158085199272,2004.03.10.21.52.46,0.09111458866233041,90.89,1,0.37583976054193796
0.0689193450672497,0.0834777673784126,0.0048859148450213,0.2626867974499545,1008.0,388.1201543848279,589.699462019159,2004.03.10.22.02.46,0.10286903516675365,89.71,1,0.38711619653988527
0.0672589697429292,0.0803501945222637,0.0046454902488309,0.2280529930633421,1009.0,357.22041472994863,543.4505890557681,2004.03.10.22.12.46,0.09551949252973427,90.45,1,0.35372627607844126
0.0671156023245818,0.0817677440366539,0.0046345178775829,0.1885764930952715,1009.0,402.59022032232025,612.4813840533584,2004.03.10.22.22.46,0.09975580168376999,90.02,1,0.37943353739605695
0.0676745344218814,0.0810836951859003,0.0047095598144805,0.2367583378441319,1009.0,358.26976206567605,546.5279377005387,2004.03.10.22.32.46,0.09660946755731833,90.34,1,0.35128956936144395
0.0682616758241229,0.0831701084726921,0.0047958857178205,0.2351310639834325,1010.0,288.8958608524632,443.87122670198016,2004.03.10.22.42.46,0.08837916003249731,91.16,1,0.38695148829891923
0.0675649316820115,0.0815147178045167,0.0046802188369524,0.2320382564728172,1009.0,292.1530291598446,447.4946561271399,2004.03.10.22.52.46,0.0878158545912018,91.22,1,0.37164161490974756
0.066978524330044,0.0813268170524028,0.0046153954096239,0.1799531934242315,1008.0,306.2670216782694,469.0932602031272,2004.03.10.23.02.46,0.08660119473638678,91.34,1,0.3790412699499274
0.0674160678204242,0.0813719994526487,0.0046721769220298,0.1999202189794244,816.0,303.3815067624779,457.8607910870397,2004.03.10.23.12.46,0.08684365883991346,91.32,1,0.3967046832274095
0.0678175094059722,0.0828530413735292,0.0047359160021543,0.1658549695233609,1009.0,402.2309246141969,619.1886046541871,2004.03.10.23.22.46,0.09955057766881997,90.04,1,0.3841933977183439
0.0671957907605795,0.0808304063446655,0.0046405170245546,0.2591119122960854,1009.0,380.9320463695311,576.3375624731734,2004.03.10.23.32.46,0.10029509741305645,89.97,1,0.3659515272159588
0.0670391890802986,0.0814800091711534,0.0046209352881282,0.1293941483469544,1009.0,363.91014734998527,563.1433654947253,2004.03.10.23.42.46,0.09199404639753797,90.8,1,0.3693246646283526
0.0685188404786364,0.0818716283299082,0.004823578948906,0.2445591664415444,816.0,303.9019173620066,451.66444043116695,2004.03.10.23.52.46,0.08919896938672003,91.08,1,0.39069804043924383
0.0673826647459278,0.0825036140898726,0.0046727011937862,0.1546918599232385,1009.0,360.9948347002148,556.7971606152306,2004.03.11.00.02.46,0.0932812509097401,90.67,1,0.36223537247877335
0.0669802677651872,0.0809662099177027,0.004615702398805,0.2981018595081706,816.0,329.6735582340132,499.8718019306168,2004.03.11.00.12.46,0.09584967376426823,90.42,1,0.40761410223262307
0.0687771166380807,0.0835100129662605,0.0048647895391786,0.147648069381784,816.0,328.2232207615881,474.83619184567846,2004.03.11.00.22.46,0.08633258327218743,91.37,1,0.4030837562857955
0.0683914306474406,0.0827978878617987,0.0048160092341279,0.2634823608689036,1009.0,387.7654478225245,594.3647861946143,2004.03.11.00.32.46,0.10300126923870631,89.7,1,0.3786492521031534
0.0721830392427883,0.098831762284845,0.0049359621035325,0.2149893741791674,756.75,471.24914947516,981.761,2004.03.11.00.42.46,0.13948722703047017,86.05,1,0.6212531143543703
0.0681890340957777,0.0818156249403193,0.0047801827979844,0.2150726017894043,1009.0,382.1807938245779,587.6116187714376,2004.03.11.00.52.46,0.09929994232740036,90.07,1,0.36381972597541673
0.0675518333930143,0.0824382643657702,0.004695714102739,0.140518123131117,1009.0,374.5056383437059,569.265571331562,2004.03.11.01.02.46,0.09357507209312546,90.64,1,0.3683391981696652
0.0677935400098173,0.0823894509683089,0.0047304413034719,0.2195117823310908,1009.0,367.8282063610386,564.4866186120599,2004.03.11.01.12.46,0.0976590948598168,90.23,1,0.35897037528403614
0.0674036803718575,0.081868884253936,0.0046778573767721,0.1809819423559143,1009.0,370.1267760403946,572.347569276541,2004.03.11.01.22.46,0.0959206556200374,90.41,1,0.3567254378968534
0.0683531490139075,0.0822320402718163,0.0047996756704831,0.2277486730908269,1009.0,406.6495343026984,624.5783126535687,2004.03.11.01.32.46,0.10340267477109025,89.66,1,0.39117247507161623
0.0679480951410106,0.0813662458688913,0.0047386133217799,0.2192339037432034,1009.0,354.9911390287968,541.5471553258378,2004.03.11.01.42.46,0.09531652717537835,90.47,1,0.34767193507875643
0.0675776080263519,0.0813928917782827,0.0046917979929393,0.1983732280937662,1009.0,340.2346785214696,521.9722143754458,2004.03.11.01.52.46,0.0923761438465736,90.76,1,0.3524151089637327
0.0673885119177414,0.0811622762611462,0.0046677458917987,0.2294119943889888,1009.0,377.6640453618169,582.9034096217016,2004.03.11.02.02.46,0.09933325921322297,90.07,1,0.3616026875801797
0.0672275074674474,0.0817488824703815,0.0046552572894048,0.1647777201717212,1009.0,409.47323669149137,630.9842176045117,2004.03.11.02.12.46,0.10004316569981445,90.0,1,0.3943829892577013
0.0677108124886403,0.0818837799443134,0.0047199732719552,0.1868750060898563,1009.0,380.65164924493416,586.0371601664472,2004.03.11.02.22.46,0.09750867535653274,90.25,1,0.35872083666918636
0.0681648659071357,0.0820984445031923,0.0047798620385706,0.1480875421830156,1009.0,376.5446597056712,571.0280172941494,2004.03.11.02.32.46,0.09415772870649104,90.58,1,0.363392893144467
0.0682065195496681,0.081370601599641,0.0047750453578412,0.1591824460981218,1009.0,285.2990243837237,434.6402797593162,2004.03.11.02.42.46,0.08265312712268455,91.73,1,0.37716604450847974
0.0679123268869048,0.0820065028147539,0.0047464576129645,0.2024757772313082,1009.0,392.4520830404708,601.29738743674,2004.03.11.02.52.46,0.09979753684677528,90.02,1,0.3696151870373453
0.0677222861162759,0.0814335999521811,0.0047120493965733,0.222688868015384,816.0,390.76485318100606,581.790238341148,2004.03.11.03.02.46,0.09900535345864601,90.1,1,0.41188739177411254
0.0666668160314511,0.0811381522827539,0.0045695223493129,0.1866120588108195,1009.0,380.49977842980496,585.221407373123,2004.03.11.03.12.46,0.09697315278333639,90.3,1,0.3692792425974135
0.0674157427725461,0.0810468225852924,0.0046660995567572,0.2877306138439773,1009.0,374.62168082827736,576.6460945921937,2004.03.11.03.22.46,0.1020475049906899,89.8,1,0.3713575654577344
0.0662830788044233,0.0810656153025128,0.0045215769588547,0.1527118582898615,1009.0,409.9231029529673,628.795805829976,2004.03.11.03.32.46,0.09876339793327948,90.12,1,0.4118100186990449
0.0669320994781296,0.0806659858275546,0.0045973001431703,0.1667787065416561,1009.0,392.75881646365673,600.0495295003353,2004.03.11.03.42.46,0.09702402266835221,90.3,1,0.3721846128066971
0.0668912464471859,0.0813611679392417,0.0046018325768035,0.1672120094542497,1009.0,335.91324183585454,518.107218262527,2004.03.11.03.52.46,0.09014443166919184,90.99,1,0.3613327170592432
0.067684393159074,0.0815682017283887,0.0047102062889635,0.2112175838258791,1009.0,393.9038820437656,602.7039791688014,2004.03.11.04.02.46,0.10022077639522298,89.98,1,0.36946285179970895
0.0674267288209779,0.0816273775137093,0.0046734106383258,0.2032707860304355,1009.0,272.4608366025627,416.52954078583787,2004.03.11.04.12.46,0.08351788504232557,91.65,1,0.3847590768624454
0.0674021923494908,0.0816271373428056,0.0046746924365085,0.1880023849799904,816.0,298.88686519704066,448.5158257948232,2004.03.11.04.22.46,0.08544285750143057,91.46,1,0.40255939024187704
0.0671240576581349,0.0818743424949744,0.004640710628286,0.1914115703806904,816.25,259.1807538405124,394.7981384798212,2004.03.11.04.32.46,0.0809909163497671,91.9,1,0.42301313692459797
0.0677289154149953,0.0825295363202434,0.0047236930223089,0.1657534287546269,1009.0,383.1888196028685,592.4473342877542,2004.03.11.04.42.46,0.09709098443524,90.29,1,0.36702607322752967
0.0670718630604397,0.0819366460434142,0.0046383908555287,0.1707946782945787,1010.0,339.82092183020745,519.7737231891585,2004.03.11.04.52.46,0.09073221245738508,90.93,1,0.3651854203049363
0.0670910084619156,0.0812011469717715,0.0046225674598515,0.1668538288820691,1009.0,394.9846016312623,604.4601099317916,2004.03.11.05.02.46,0.09762388981602257,90.24,1,0.37327780276218087
0.066861257398909,0.0816768935587431,0.0046049469253194,0.1517217137307124,1009.0,396.5761372874439,605.6572970857608,2004.03.11.05.12.46,0.09700580643341483,90.3,1,0.38101772626377745
0.067533745277472,0.0818357745374272,0.0046906775367528,0.1770059599453922,1009.0,384.9116039954728,588.4932445715949,2004.03.11.05.22.46,0.09710890822156852,90.29,1,0.3619891184120261
0.0670111524627469,0.0826191244601545,0.0046242195660966,0.199791699731361,1009.0,378.5439270396354,587.1582945952808,2004.03.11.05.32.46,0.09845187848315176,90.15,1,0.36649030976378516
0.0676587345435092,0.0817980703709216,0.0047062817006653,0.2581911541921943,1009.0,402.5084988434917,618.1157619925114,2004.03.11.05.42.46,0.10429261765610515,89.57,1,0.38329571519009364
0.0677431948606085,0.0822212695000699,0.0047225029037123,0.2247655861663754,1010.0,287.0177836895263,439.6760764311813,2004.03.11.05.52.46,0.08701397655556883,91.3,1,0.3822207132345307
0.0682431275764336,0.0826029093010651,0.0047896201205658,0.1860527095372726,1010.0,349.63611320514684,527.6080417775557,2004.03.11.06.02.46,0.09270259417981333,90.73,1,0.36213219780457445
0.067852146110277,0.0828351407729533,0.0047373383677142,0.2775743766178659,1009.0,280.0798330623072,431.4059766212037,2004.03.11.06.12.46,0.08950481039855884,91.05,1,0.3904502382006955
0.0678990689750879,0.0821110406586524,0.0047459832222664,0.2401914863418882,816.0,284.9975624172745,429.61879207666783,2004.03.11.06.22.46,0.08700556871941499,91.3,1,0.4026719911998903
0.0675520619832347,0.0812980425872334,0.0046893271476948,0.1953331987540512,1009.0,315.3305113644993,481.46814643826855,2004.03.11.06.32.46,0.0886398495582071,91.14,1,0.36205329325365515
0.0679364543580455,0.0820712069352736,0.0047421306152731,0.2639014548113358,1009.0,355.4418528320379,551.107835137832,2004.03.11.06.42.46,0.09891539432752461,90.11,1,0.3542837684472544
0.0679001673293551,0.0816798374729613,0.0047284140986943,0.1945763548565158,816.75,319.75380730743325,452.39451448413104,2004.03.11.06.52.46,0.08624263236605831,91.38,1,0.3938657006898967
0.0678079839167975,0.0819791900280568,0.0047293518680995,0.1865492906224334,1009.0,382.5291971078551,581.931761609091,2004.03.11.07.02.46,0.0971767299074209,90.28,1,0.35856296245036795
0.0671203748411609,0.0810833043609703,0.0046296073986595,0.1751916748611184,1009.0,285.1934041711011,438.031645352241,2004.03.11.07.12.46,0.08356353236703933,91.64,1,0.38140971543618196
0.0672035903806766,0.0815041092474407,0.004647660701453,0.2196158040233582,1010.0,331.7794045229218,504.83178032187016,2004.03.11.07.22.46,0.09206193888365546,90.79,1,0.3607167649771274
0.0671166958058669,0.0812495661046106,0.0046309085039305,0.190851695295789,1010.0,313.39451534024573,486.6731125021775,2004.03.11.07.32.46,0.08874510234643901,91.13,1,0.37418794211734396
0.0670987324552334,0.0819426599014136,0.0046355737390655,0.2002126642031279,1009.0,261.64680007108,399.55173474363335,2004.03.11.07.42.46,0.08191886682113869,91.81,1,0.40045393725011885
0.0676888951793759,0.082021883691469,0.0047113429722028,0.1617856817090979,1009.0,342.14909002794207,525.3983445351909,2004.03.11.07.52.46,0.09083903670231444,90.92,1,0.3528239544331277
0.0667360723234325,0.0813116851179383,0.0045853610707789,0.2297603924378684,1009.0,372.1079380656714,566.7245552587941,2004.03.11.08.02.46,0.09788169243715056,90.21,1,0.3619239289189738
0.0674115283234112,0.0818184603205092,0.0046758062146198,0.1918527044496109,1009.0,345.1713589479601,528.1378328658361,2004.03.11.08.12.46,0.09266387195702722,90.73,1,0.3533205546456653
0.0676441161093157,0.0808514162749909,0.0047006684495478,0.254876652922882,1009.0,388.4056418174264,595.9126769687203,2004.03.11.08.22.46,0.1018491819910518,89.82,1,0.3702736241142211
0.067423758637918,0.0819137184810372,0.0046715552342206,0.2248953860477781,1009.0,340.969958669114,522.2103315979693,2004.03.11.08.32.46,0.0940428990513976,90.6,1,0.3543098723251271
0.0667787170010289,0.0806595937775499,0.004580143933919,0.2400224466935565,1009.0,356.20613366178685,543.62336658072,2004.03.11.08.42.46,0.09622632353516039,90.38,1,0.35665873261838893
0.0670826306633695,0.0816645422502171,0.0046261726876604,0.2170763382654174,1009.0,297.3570460949519,453.24035821585,2004.03.11.08.52.46,0.08744675967021731,91.26,1,0.3736863051100245
0.0673620722099276,0.0815198301939089,0.0046618811979067,0.242323801996804,1009.0,354.80559176570296,542.219023897516,2004.03.11.09.02.46,0.0966291606056566,90.34,1,0.35240305077450296
0.0677933744868475,0.0824897416089002,0.0047315774081975,0.2224311804997468,816.25,271.076246121131,407.1058011060363,2004.03.11.09.12.46,0.08414484603273388,91.59,1,0.4100525342226821
0.0679955137303734,0.0816659093621881,0.0047458910838681,0.2206960812279075,816.0,334.6495286020076,508.1007389859778,2004.03.11.09.22.46,0.0925937912183777,90.74,1,0.38665539034131324
0.0686513140659185,0.0824284132477805,0.0048444117418056,0.2751216081759954,1009.0,323.04025731965567,499.8638291639319,2004.03.11.09.32.46,0.09534091982644019,90.47,1,0.37012789041460914
0.0682774332856724,0.0823983325382141,0.00479036699301,0.2517565200683762,1009.0,294.4817051003537,452.5953564761936,2004.03.11.09.42.46,0.08981708126903756,91.02,1,0.37923491477334964
0.0671920372381905,0.0822585369097411,0.004651691004697,0.2314019780141101,1009.0,323.3182648519433,497.7537407365101,2004.03.11.09.52.46,0.09236738341762904,90.76,1,0.3662899052245838
0.0674476935684869,0.080888561157755,0.0046686947285091,0.2856804292688044,1009.0,351.3461765178381,544.1811112869049,2004.03.11.10.02.46,0.0990535672444626,90.09,1,0.35857165756333687
0.0669875555099516,0.0810317374888922,0.0046132970253849,0.2186770434155953,1009.0,319.54356658055286,495.8515385631371,2004.03.11.10.12.46,0.09102354919070452,90.9,1,0.36241316608511015
0.0675450011683969,0.0807431583305204,0.004684818909018,0.3039030534321363,1009.0,334.559635611986,516.5213768917754,2004.03.11.10.22.46,0.09764797606207948,90.24,1,0.3657789752929503
0.0671201124886101,0.0815801797768421,0.0046378542921793,0.2260912577226899,1010.0,287.36104929083365,442.3936581532984,2004.03.11.10.32.46,0.08699947509694414,91.3,1,0.38058396166753306
0.0662920636292669,0.0807240546432528,0.0045171847867214,0.2028617332153599,1009.0,290.9804908836897,450.5329292364837,2004.03.11.10.42.46,0.0859482335543306,91.41,1,0.39420424069600996
0.0672019426139047,0.0810821773413977,0.0046412741474688,0.2363684854679293,1009.0,327.3700469047529,496.57829547122446,2004.03.11.10.52.46,0.09214233154161046,90.79,1,0.3583829166080159
0.0674246618486327,0.0808939334363021,0.0046739225133079,0.2342103028355883,1009.0,372.9553859755422,570.226772454918,2004.03.11.11.02.46,0.09841956635800794,90.16,1,0.3563024450697177
0.0685313742468295,0.0824025637922222,0.0048196307575201,0.326578658586106,1009.0,315.5840288230305,486.236372151514,2004.03.11.11.12.46,0.09702319260519743,90.3,1,0.3795690134789484
0.0675099422963989,0.0806887124110112,0.004674302140358,0.2506691257997011,1009.0,316.993929254048,482.34465917751896,2004.03.11.11.22.46,0.09162536790445872,90.84,1,0.3625283252574022
0.067583382578571,0.0810947133854143,0.0046933419626295,0.2388725983494767,1009.0,310.05549660092964,480.6814439222713,2004.03.11.11.32.46,0.09097303920466646,90.9,1,0.366487793140479
0.0672921634595884,0.0801461985047676,0.0046425094895732,0.2791328515200787,1010.0,305.56426365156904,464.0877193349443,2004.03.11.11.42.46,0.09142257847720628,90.86,1,0.37051548693513653
0.0673374308016824,0.0811898776956485,0.0046581751963984,0.2959044739210037,1009.0,273.92628889625087,421.89686547206367,2004.03.11.11.52.46,0.08906186096352323,91.09,1,0.38643289744682896
0.0678067727458528,0.0803976837280037,0.0047120273456406,0.2394076911177109,816.0,371.5031736715503,563.9738260199551,2004.03.11.12.02.46,0.09805572548790335,90.19,1,0.39727376062671654
0.0670612462293777,0.0814392225690806,0.0046310294949978,0.2316470490978566,1009.0,276.1044475441523,429.9801100334665,2004.03.11.12.12.46,0.08617625433402785,91.38,1,0.38114170451029267
0.0667546952220426,0.0809939499090827,0.0045814506739658,0.2429203900243531,1009.0,302.60992382214624,464.9726504405016,2004.03.11.12.22.46,0.08964917041513716,91.04,1,0.3741154757312101
0.0682876304084696,0.0821948968867213,0.0047909307159227,0.2547253530627068,816.75,270.8039657556799,408.2051268807982,2004.03.11.12.32.46,0.08605027940289704,91.39,1,0.40567899982784245
0.0677990467821374,0.081397882847352,0.0047200366640758,0.3774931044785081,1009.0,362.943672790989,554.8322897049047,2004.03.11.12.42.46,0.10541477515315914,89.46,1,0.389697421066691
0.0669785822237475,0.0807405815182566,0.0046032886320859,0.3248887166658688,1009.0,328.93605033257734,510.7734821395468,2004.03.11.12.52.46,0.09822393795340298,90.18,1,0.3765165632146837
0.066095939345817,0.0788701523247823,0.0044843272676193,0.3300875498507194,1009.0,286.507686350963,445.0298980018847,2004.03.11.13.02.46,0.09200950273257483,90.8,1,0.4271449401549523
0.0681685758462527,0.0815449550094915,0.0047667163072049,0.2974000786130277,1009.0,293.24079877891273,453.4532748116413,2004.03.11.13.12.46,0.09216008831206463,90.78,1,0.3764735545834502
0.0665206302004055,0.0797591944641023,0.0045421746967905,0.2389122768406166,1009.0,288.48103282646457,441.8151995431313,2004.03.11.13.22.46,0.08694256979097917,91.31,1,0.391326100027174
0.0675510781133634,0.0812816975429816,0.0046921606745445,0.2593985374615541,816.0,247.3093017553796,360.0745571143787,2004.03.11.13.32.46,0.08168513858607962,91.83,1,0.4402446665187846
0.0680668199736421,0.0812218181293325,0.0047523211088073,0.2493652477807887,816.0,296.0850528154955,413.1708529958125,2004.03.11.13.42.46,0.08580540276176149,91.42,1,0.3933889645100887
0.0673166310122993,0.0809123274682425,0.0046499128882867,0.2866147477415196,1010.0,307.78702585672033,472.4631068305797,2004.03.11.13.52.46,0.09283949699763004,90.72,1,0.3755174818422878
0.0672032674948272,0.0798841773263602,0.0046352622605234,0.2688732577254848,1009.0,344.9179912754311,531.2693753173994,2004.03.11.14.02.46,0.09659971479070156,90.34,1,0.3570729599665248
0.0675110013086866,0.0809409214407142,0.0046757002703648,0.2680367785332431,816.0,261.62611616919384,393.060402045558,2004.03.11.14.12.46,0.08491329128918922,91.51,1,0.4100654760548393
0.0674201563610783,0.0806782878649051,0.0046631856885278,0.2862022155045028,1010.0,340.78180983109144,522.4231178273869,2004.03.11.14.22.46,0.09711003351615086,90.29,1,0.3639770726264566
0.0678052231986446,0.0806799228505572,0.0047204496199214,0.2144054118129104,816.75,323.6124665679851,492.5057148087556,2004.03.11.14.32.46,0.09051804821417347,90.95,1,0.38707418193476
0.067671551532799,0.0810792436447208,0.004701314511308,0.2875499964427228,1010.0,298.1273639456611,454.96202828464345,2004.03.11.14.42.46,0.09149187341828027,90.85,1,0.37644506062689337
0.0678904908119682,0.0806635463815207,0.0047293991903054,0.2784789437322901,816.75,284.8187169567464,428.84326361580673,2004.03.11.14.52.46,0.08860272735129818,91.14,1,0.3963548902276247
0.0675838062958001,0.0800675355803227,0.0046769637037837,0.32008589741679,816.75,235.62393440265024,337.9476731231417,2004.03.11.15.02.46,0.08276838836901582,91.72,1,0.4769772756047016
0.0684645418571383,0.0811049158377399,0.0048060703591263,0.2334825911902932,816.0,291.74480080466884,430.8653477449545,2004.03.11.15.12.46,0.08648224088176401,91.35,1,0.3870205751213516
0.0669823710125628,0.0789354070511334,0.0046041724104809,0.2981788420712219,1010.0,315.2532625186831,485.5422508564941,2004.03.11.15.22.46,0.09391719422214057,90.61,1,0.37775398652568504
0.0687031881482857,0.0808803061677022,0.0048392356972765,0.3621396791524868,1010.0,293.40576614940824,452.381374169317,2004.03.11.15.32.46,0.09560749425151177,90.44,1,0.3974103984585328
0.0681765180924418,0.0797807028477124,0.0047608128232121,0.2090604616954882,816.75,304.984244612962,460.1238432468162,2004.03.11.15.42.46,0.08715036074834961,91.28,1,0.3804188759202958
0.0672402422694265,0.0799164468464564,0.0046411002086025,0.3220297762745134,1010.0,256.0387581009828,391.3054148921789,2004.03.11.15.52.46,0.08742964922893304,91.26,1,0.4187044300758149
0.067642435585831,0.0804462535301132,0.0046939969466161,0.2715913594004607,1010.0,305.6461071428116,472.8815738708698,2004.03.11.16.02.46,0.09193085538906995,90.81,1,0.3711532013907605
0.0678246973512873,0.0808463724449031,0.00471874136675,0.3371780073533305,816.75,305.3558347257833,450.65854685527,2004.03.11.16.12.46,0.09387141104943969,90.61,1,0.4122665389821879
0.0676874890032333,0.079744239297719,0.004693985441482,0.3239820806107568,1009.0,222.4884620139225,338.870951849858,2004.03.11.16.22.46,0.0829851502538746,91.7,1,0.4771036446900617
0.0681585666660374,0.0805045038894369,0.0047631573399263,0.26454342457552,816.75,296.2487081892083,404.0954964169077,2004.03.11.16.32.46,0.08565044128942598,91.43,1,0.39229931422252223
0.0668994733047372,0.0790828240922531,0.0045938145777356,0.376157211586301,1010.0,263.261897484956,401.0031361050944,2004.03.11.16.42.46,0.09099773567864752,90.9,1,0.4335544572795538
0.0687335297881796,0.0807373454190345,0.0048389965641534,0.2495611050657964,816.75,368.5492807744073,555.6254523361345,2004.03.11.16.52.46,0.098186255880144,90.18,1,0.3895352169709306
0.0678107346514359,0.0798890450655431,0.0047123278944486,0.2864199093352506,816.75,312.38273206705674,439.7956060006295,2004.03.11.17.02.46,0.08972694314074403,91.03,1,0.3974781553455215
0.0689856745643152,0.0807562044104429,0.0048729322155719,0.2820498746675108,1009.0,381.3925129888826,583.5946636810563,2004.03.11.17.12.46,0.1025138225477718,89.75,1,0.3723701238168023
0.0673128302663659,0.0800583033394647,0.00464206927401,0.2253252726854129,1009.0,346.1292808905546,534.0097980429347,2004.03.11.17.22.46,0.09444118698026081,90.56,1,0.3514724975410128
0.067044530016045,0.0803763422686325,0.0046011738016325,0.2764195239266086,1009.0,343.05271153181263,526.8711213194623,2004.03.11.17.32.46,0.09676056498472332,90.32,1,0.36064189435783583
0.067852612408223,0.0813526740086604,0.0047193679585051,0.2952036477785684,1009.0,353.2828029234776,542.287317733208,2004.03.11.17.42.46,0.0996493711769604,90.04,1,0.3591458810226146
0.0677681343239833,0.0812530005455567,0.0047080108724236,0.2080172996264492,1009.0,326.56181658254854,489.5485544328901,2004.03.11.17.52.46,0.09007194992417408,90.99,1,0.3563209213020498
0.068425905800165,0.0811647169606158,0.0048030315259391,0.2309060899937937,816.0,357.1806883872157,537.7373087225731,2004.03.11.18.02.46,0.09566500473423878,90.43,1,0.38045918219921887
0.0673668463565866,0.0817698680940907,0.0046681410264307,0.188985294208819,1009.0,378.39630166517145,583.429915748294,2004.03.11.18.12.46,0.09729336425305125,90.27,1,0.36015106196321744
0.0677757561812053,0.0803177898306548,0.0047150899033874,0.2497086273989909,1008.0,245.5411319889896,375.2520342435691,2004.03.11.18.22.46,0.08217101867613508,91.78,1,0.42179336755963026
0.0684146455517456,0.0823170533099005,0.0048013573340618,0.2938261611360674,1009.0,332.8051359814197,511.4073206416651,2004.03.11.18.32.46,0.097310360116997,90.27,1,0.3683273571577686
0.0672371736947053,0.080580857889471,0.0046410985312056,0.2385717961359293,816.0,281.5326829543388,432.6014948588312,2004.03.11.18.42.46,0.08652577660948454,91.35,1,0.4009555862278909
0.0666982133647959,0.0797568818665707,0.0045542989258408,0.2899622804577968,1009.0,355.5696392915079,547.6730012152572,2004.03.11.18.52.46,0.09907126742531908,90.09,1,0.3693583761255389
0.0681166957420591,0.0807138823904963,0.004756302085759,0.2908061760296222,816.0,366.6670442765986,557.909808311219,2004.03.11.19.02.46,0.1006000449441356,89.94,1,0.39792035531684805
0.0667750629218917,0.0805884531387523,0.0045743005749994,0.1914602242305341,1009.0,371.9611203611815,570.7611790809433,2004.03.11.19.12.46,0.09581178649757813,90.42,1,0.36026705979286533
0.0674417778245,0.0802173667464494,0.0046642621458739,0.255964069617129,1009.0,371.1849978209643,571.6131462777638,2004.03.11.19.22.46,0.09953421787602157,90.05,1,0.35842043371218185
0.0679016260417803,0.0807603454576409,0.004728536140443,0.1891345049477234,816.0,370.3686079771051,563.928625390359,2004.03.11.19.32.46,0.09534942169179922,90.47,1,0.39878322246254155
0.0683273711051791,0.081510975404102,0.004784810215218,0.2544779986949271,1009.0,313.2034423472141,477.0410872592061,2004.03.11.19.42.46,0.09179989390018534,90.82,1,0.36496929056155264
0.0669846114456263,0.0802109106390575,0.0045965805757367,0.2462376417466826,1009.0,388.2657101339513,592.3677584953781,2004.03.11.19.52.46,0.1006991290665623,89.93,1,0.37008593559736763
0.0666386457583531,0.080086150817319,0.0045501288556391,0.2713115957824599,1009.0,338.0060548782085,525.7119847583053,2004.03.11.20.02.46,0.09620567255506521,90.38,1,0.3709947780160924
0.0675734015205947,0.0807932652452193,0.004684990561822,0.2675161549748299,1009.0,333.42205318676383,516.5820512816911,2004.03.11.20.12.46,0.095611133485692,90.44,1,0.3602207748848506
0.0680023607665991,0.0807560456932831,0.0047391549858701,0.2354571291057945,1009.0,358.1422296043708,547.661346138495,2004.03.11.20.22.46,0.09656593463484789,90.34,1,0.34984485983321006
0.0687848135284402,0.0829352062606707,0.0048594502217477,0.2861923161132701,1009.0,303.7518529771443,463.5755168133269,2004.03.11.20.32.46,0.0929932951243864,90.7,1,0.3832147901036371
0.0673692925050278,0.0802850275240112,0.0046565137945497,0.2176522953599373,816.0,322.7458523062458,493.2048158869465,2004.03.11.20.42.46,0.09054580276422303,90.95,1,0.38909500294476673
0.0673694764854999,0.0803287103654999,0.0046542468616616,0.2315819872389799,1009.0,264.8734337396309,403.58183896518113,2004.03.11.20.52.46,0.08353567051683178,91.65,1,0.3846068908182407
0.0675242849045579,0.0796162009463212,0.004671516801595,0.2391053655109074,1009.0,320.1911041086741,487.4830987712529,2004.03.11.21.02.46,0.09105981433560688,90.89,1,0.36023919182922554
0.0680282667524011,0.0809945156925185,0.0047493846219462,0.2731244650256428,817.0,295.77507250416147,447.63936536919374,2004.03.11.21.12.46,0.09007417289991151,90.99,1,0.39889639327993937
0.0671370639582943,0.0801535266959406,0.0046232279184037,0.2558682092350367,1010.0,327.3935220809169,499.863108018848,2004.03.11.21.22.46,0.09320008198478728,90.68,1,0.36341427250064073
0.0678978005097684,0.0817775114377609,0.0047358950017172,0.3087175775337023,1010.0,375.0318387409211,579.9251617996923,2004.03.11.21.32.46,0.10385679382056845,89.61,1,0.37724212232352433
0.0663811177586392,0.0798616351054669,0.0045204924665933,0.2229552941995081,1009.0,277.4796256870563,424.7105510914408,2004.03.11.21.42.46,0.08455387262151458,91.54,1,0.4006098960511735
